,#Task,Step,numberOfAcceptedPeleSteps,currentEnergy,Binding Energy,sasaLig,RMSD_core,Processor
5,1,11,5,-6526.82,-18.9399,0.015965200000000002,1.84132,40
6,1,12,6,-6526.31,-18.9571,0.0169558,1.74155,40
7,1,13,7,-6533.32,-19.1606,0.0158961,1.7034799999999999,40
8,1,15,8,-6530.01,-18.5874,0.017324400000000004,1.71012,40
9,1,17,9,-6533.21,-17.9866,0.019351499999999997,1.66756,40
0,1,0,0,-6529.36,-25.5578,0.00177972,1.93387,23
1,1,1,1,-6533.02,-26.436999999999998,0.00135608,1.8449200000000001,23
2,1,2,2,-6535.13,-26.2601,0.00294653,1.82739,23
3,1,3,3,-6533.92,-25.9287,0.0025605999999999997,1.7611299999999999,23
4,1,4,4,-6538.78,-25.5966,0.00178874,1.69649,23
5,1,5,5,-6537.88,-25.9216,0.00150566,1.7845799999999998,23
6,1,10,6,-6539.09,-25.5299,0.000602263,1.51563,23
7,1,11,7,-6536.83,-25.7446,0.000903394,1.57974,23
8,1,12,8,-6537.12,-26.7437,0.000301131,1.73395,23
9,1,13,9,-6539.3,-26.3724,0.0,1.6541299999999999,23
10,1,14,10,-6539.65,-26.5418,0.000988191,1.86169,23
11,1,15,11,-6540.06,-25.7451,0.00147859,1.7612,23
12,1,16,12,-6541.67,-26.3661,0.000903394,1.62848,23
13,1,19,13,-6540.88,-26.6322,0.00128932,1.65313,23
14,1,20,14,-6539.59,-26.6179,0.000602263,1.6627900000000002,23
0,1,0,0,-6529.65,-26.648000000000003,0.00134119,1.8541900000000002,47
1,1,1,1,-6533.81,-26.8684,0.00135011,1.8063900000000002,47
2,1,2,2,-6535.84,-26.7023,0.00135904,1.6952900000000002,47
3,1,3,3,-6535.73,-26.1851,0.00293204,1.4552,47
4,1,4,4,-6531.57,-26.5302,0.00126625,1.5408600000000001,47
5,1,6,5,-6533.79,-25.9953,0.00127517,1.58124,47
6,1,7,6,-6532.6,-26.3009,0.00271808,1.6616099999999998,47
7,1,8,7,-6530.94,-25.9313,0.00165686,1.61809,47
8,1,9,8,-6531.81,-25.7051,0.00152677,1.7134599999999998,47
9,1,10,9,-6534.01,-26.5068,0.00163902,1.8528200000000001,47
10,1,12,10,-6534.86,-26.3457,0.00216865,1.6077299999999999,47
11,1,15,11,-6533.09,-25.9878,0.00174073,1.6902099999999998,47
12,1,16,12,-6532.51,-26.5817,0.00125733,2.00122,47
13,1,17,13,-6532.79,-26.9772,0.00155515,1.845,47
14,1,18,14,-6533.44,-26.4842,0.000297826,1.7029599999999998,47
15,1,20,15,-6531.76,-26.8993,0.0008845560000000001,1.8180900000000002,47
0,1,0,0,-6535.86,-25.9392,0.00307523,1.95297,33
1,1,1,1,-6538.79,-26.2813,0.00349784,1.93747,33
2,1,2,2,-6537.92,-26.1661,0.00401182,1.95312,33
3,1,4,3,-6538.22,-26.4545,0.00250735,2.18923,33
4,1,5,4,-6537.33,-26.0292,0.00358024,2.37392,33
5,1,9,5,-6539.36,-25.7738,0.00387934,2.35775,33
0,1,0,0,-6539.28,-21.3568,0.0133965,0.6665909999999999,42
1,1,2,1,-6535.06,-21.0086,0.0126613,0.806297,42
2,1,3,2,-6538.54,-21.2782,0.011466500000000001,0.8475389999999999,42
3,1,4,3,-6540.48,-21.4694,0.012063899999999999,0.826268,42
4,1,5,4,-6541.31,-21.2815,0.0102484,0.763251,42
5,1,6,5,-6544.4,-21.2688,0.0108458,0.778373,42
6,1,7,6,-6543.13,-21.4902,0.0108458,0.7660680000000001,42
7,1,8,7,-6540.91,-21.5464,0.0119718,0.7561859999999999,42
8,1,13,8,-6538.52,-21.6199,0.0110525,0.7154520000000001,42
9,1,14,9,-6539.94,-21.6142,0.010616,0.665427,42
10,1,16,10,-6538.23,-21.4639,0.011167700000000001,0.7619640000000001,42
11,1,17,11,-6538.45,-21.6629,0.0113744,0.713445,42
12,1,18,12,-6537.97,-21.598000000000003,0.0108458,0.688871,42
13,1,19,13,-6540.69,-21.675,0.011742,0.649101,42
14,1,20,14,-6541.37,-21.5297,0.00978874,0.622562,42
0,1,0,0,-6538.62,-26.0485,0.00157797,1.6519700000000002,4
1,1,1,1,-6541.3,-26.4482,0.0009804339999999999,1.67363,4
2,1,2,2,-6539.88,-26.326,0.00196087,1.6743,4
3,1,3,3,-6539.65,-26.3389,0.00186779,1.62974,4
4,1,5,4,-6537.54,-25.7778,0.00183036,1.7024700000000001,4
5,1,8,5,-6538.2,-26.324,0.00184988,1.9734599999999998,4
6,1,9,6,-6538.32,-26.011,0.0024279,1.6694200000000001,4
7,1,12,7,-6536.5,-25.8598,0.00264253,1.6456400000000002,4
8,1,13,8,-6538.42,-26.6454,0.0016442,1.93955,4
9,1,14,9,-6541.94,-26.4284,0.00164586,2.1423200000000002,4
10,1,15,10,-6540.47,-25.5292,0.00111722,1.81152,4
11,1,16,11,-6541.27,-26.0989,0.000896303,1.68528,4
12,1,17,12,-6541.73,-25.6034,0.000588584,1.7483799999999998,4
13,1,18,13,-6542.05,-26.4394,0.000588584,1.8963299999999998,4
14,1,19,14,-6542.0,-25.831,0.00117717,1.75683,4
15,1,20,15,-6543.13,-26.4481,0.0012792,1.74875,4
0,1,0,0,-6538.32,-26.6049,0.000968558,1.8654700000000002,7
1,1,1,1,-6539.93,-26.903000000000002,0.00165449,1.837,7
2,1,8,2,-6541.02,-26.3531,0.00118454,1.7624099999999998,7
3,1,10,3,-6540.66,-26.4132,0.000300638,1.71639,7
4,1,12,4,-6541.65,-26.8741,0.000892907,1.94324,7
5,1,13,5,-6541.73,-26.4159,0.00156983,1.86159,7
6,1,15,6,-6540.68,-26.3967,0.0009865730000000001,1.7361799999999998,7
7,1,17,7,-6543.44,-26.5372,0.00156983,1.9896200000000002,7
8,1,18,8,-6540.05,-25.2775,0.00156983,1.8686,7
9,1,19,9,-6539.98,-26.2077,0.00239341,2.05023,7
0,1,0,0,-6531.85,-26.7456,0.00144309,1.8239299999999998,3
1,1,1,1,-6533.54,-26.6835,0.00156503,1.80539,3
2,1,6,2,-6534.0,-25.4049,0.00237979,1.68918,3
3,1,7,3,-6533.26,-25.699,0.00148961,1.80522,3
4,1,9,4,-6533.83,-25.9627,0.00166739,1.83433,3
5,1,10,5,-6537.17,-26.5044,0.0005814780000000001,1.94413,3
6,1,12,6,-6537.22,-26.509,0.00136767,1.78807,3
7,1,15,7,-6537.0,-26.4123,0.00148063,1.9194900000000001,3
8,1,16,8,-6535.43,-25.7294,0.00177137,1.80138,3
9,1,17,9,-6535.91,-26.2792,0.00166008,1.9925700000000002,3
10,1,18,10,-6535.88,-26.5756,0.00159097,2.10005,3
11,1,19,11,-6536.21,-26.7087,0.000674857,1.91439,3
0,1,0,0,-6542.97,-27.8948,0.00327118,3.3959599999999996,14
1,1,1,1,-6547.36,-28.7575,0.00410636,3.4583199999999996,14
2,1,3,2,-6546.01,-28.6539,0.00463996,3.5796900000000003,14
3,1,4,3,-6544.97,-28.7753,0.00440793,3.5255,14
4,1,5,4,-6546.65,-28.5051,0.00470951,3.3967199999999997,14
5,1,6,5,-6548.23,-28.4949,0.00607829,3.40383,14
6,1,7,6,-6547.71,-28.5381,0.00607829,3.6398300000000003,14
7,1,8,7,-6547.62,-28.3071,0.00501108,3.62474,14
8,1,9,8,-6548.5,-28.816999999999997,0.00614783,3.63049,14
9,1,11,9,-6544.64,-28.0111,0.00754821,3.74824,14
10,1,14,10,-6541.73,-28.0582,0.00477905,3.66123,14
11,1,16,11,-6541.8,-28.8044,0.00644941,3.5929900000000004,14
12,1,17,12,-6543.32,-28.6296,0.00747867,3.4410000000000003,14
13,1,18,13,-6543.55,-28.5579,0.00698301,3.56256,14
14,1,19,14,-6543.69,-28.5075,0.0077107,3.4946900000000003,14
15,1,20,15,-6539.56,-28.1335,0.00751662,3.59564,14
0,1,0,0,-6529.1,-25.1461,0.00391576,2.1899599999999997,20
1,1,1,1,-6524.83,-25.4661,0.00476391,2.3472,20
2,1,5,2,-6532.21,-26.0154,0.00358414,2.36163,20
3,1,8,3,-6530.44,-26.0957,0.00241068,2.4696700000000003,20
4,1,9,4,-6539.84,-25.8769,0.00177862,2.15493,20
5,1,10,5,-6542.69,-26.1312,0.000973625,1.9193799999999999,20
6,1,13,6,-6544.64,-25.7706,0.00211023,2.063,20
7,1,14,7,-6543.8,-25.8876,0.00220169,2.2254099999999997,20
8,1,15,8,-6542.89,-25.914,0.00231739,2.47867,20
9,1,16,9,-6543.24,-26.0273,0.00331693,2.66261,20
0,1,0,0,-6539.28,-21.3568,0.0133965,0.6665909999999999,44
1,1,2,1,-6535.13,-21.2102,0.0130289,0.706754,44
2,1,4,2,-6534.73,-21.6811,0.0113744,0.720873,44
3,1,5,3,-6537.72,-21.3173,0.0116499,0.6731050000000001,44
4,1,7,4,-6540.76,-21.2339,0.0125461,0.615182,44
5,1,8,5,-6543.28,-21.5685,0.011282299999999999,0.650475,44
6,1,11,6,-6541.88,-21.4585,0.0134422,0.5778439999999999,44
7,1,15,7,-6538.43,-21.0899,0.0119486,0.616395,44
8,1,17,8,-6538.55,-21.0395,0.0109836,0.713425,44
0,1,0,0,-6542.97,-27.8948,0.00327118,3.3959599999999996,17
1,1,1,1,-6544.59,-27.8769,0.00387433,3.52871,17
2,1,5,2,-6545.68,-28.2436,0.00303915,3.5509699999999995,17
3,1,7,3,-6546.47,-28.8096,0.00334072,3.3762800000000004,17
4,1,8,4,-6545.19,-28.5285,0.00273757,3.50375,17
5,1,9,5,-6546.52,-28.7433,0.00584626,3.55539,17
6,1,10,6,-6547.59,-28.8232,0.00494154,3.4917199999999995,17
7,1,11,7,-6547.35,-28.8474,0.0059708,3.5621300000000002,17
8,1,13,8,-6547.42,-28.939,0.00554469,3.3672400000000002,17
9,1,14,9,-6546.86,-28.8117,0.00600875,3.52012,17
10,1,16,10,-6546.95,-29.2713,0.00524311,3.5095099999999997,17
11,1,19,11,-6541.74,-29.3579,0.00433839,3.6649,17
0,1,0,0,-6535.33,-26.4159,0.0005937280000000001,1.92045,27
1,1,2,1,-6536.74,-26.7542,0.00128135,1.8321,27
2,1,5,2,-6537.88,-26.5948,0.000886078,1.8998099999999998,27
3,1,6,3,-6534.73,-26.0456,0.00113602,1.98125,27
4,1,8,4,-6532.61,-26.5773,0.00228741,2.25794,27
5,1,9,5,-6535.72,-25.8938,0.00282067,2.49134,27
6,1,10,6,-6538.16,-27.2556,0.00395668,2.9742,27
7,1,11,7,-6539.14,-28.0015,0.00326906,3.29466,27
8,1,12,8,-6539.22,-28.3451,0.00523972,3.4685099999999998,27
9,1,13,9,-6538.83,-28.6082,0.00517022,3.63292,27
10,1,14,10,-6539.68,-28.3891,0.00517022,3.6735300000000004,27
11,1,15,11,-6541.13,-28.4277,0.00493834,3.50918,27
12,1,17,12,-6540.54,-28.4152,0.0055411,3.43099,27
13,1,18,13,-6538.41,-28.4869,0.00614385,3.50391,27
14,1,19,14,-6542.52,-28.4541,0.00626831,3.5901400000000003,27
0,1,0,0,-6522.95,-20.4647,0.0154733,1.24674,34
1,1,1,1,-6522.81,-21.1117,0.0138121,1.0953,34
2,1,2,2,-6520.06,-21.4535,0.0123102,1.2490299999999999,34
3,1,3,3,-6518.3,-21.3795,0.0131523,1.3422,34
4,1,5,4,-6518.61,-21.2069,0.0139255,1.18015,34
5,1,6,5,-6531.21,-21.2233,0.0129018,1.25678,34
6,1,7,6,-6533.58,-20.7573,0.0152457,1.44343,34
7,1,8,7,-6535.64,-21.3093,0.0150864,1.27607,34
8,1,9,8,-6540.39,-21.3404,0.0158373,1.21786,34
9,1,10,9,-6544.39,-20.8542,0.0158373,1.28862,34
10,1,11,10,-6545.63,-20.6281,0.014130799999999999,1.36653,34
11,1,12,11,-6548.34,-20.508000000000003,0.016201300000000002,1.2116200000000001,34
12,1,13,12,-6549.13,-20.7082,0.0159737,1.19255,34
13,1,17,13,-6549.68,-20.4269,0.0151998,1.04219,34
14,1,18,14,-6550.23,-20.487,0.0163148,0.9739610000000001,34
15,1,19,15,-6550.62,-20.7949,0.0160642,0.8752479999999999,34
16,1,20,16,-6550.48,-20.489,0.0177484,1.03165,34
0,1,0,0,-6538.21,-25.4501,0.00417243,1.9042599999999998,31
1,1,7,1,-6536.81,-26.0332,0.0054175,1.8553400000000002,31
2,1,8,2,-6537.62,-25.9799,0.00570985,2.08434,31
3,1,12,3,-6536.34,-26.2116,0.00360743,2.34098,31
4,1,13,4,-6537.05,-26.413,0.00270332,2.27629,31
5,1,14,5,-6538.16,-26.4572,0.00416674,1.9809700000000001,31
6,1,15,6,-6539.55,-26.2937,0.00313817,2.0745400000000003,31
7,1,16,7,-6539.81,-26.5118,0.0025264,2.1793400000000003,31
8,1,17,8,-6536.24,-26.4656,0.00421921,1.95773,31
0,1,0,0,-6533.1,-26.1134,0.0008801639999999999,1.90986,10
1,1,1,1,-6537.27,-26.3042,0.0011884999999999999,1.7228400000000001,10
2,1,4,2,-6536.54,-26.5123,0.00226417,1.7535900000000002,10
3,1,5,3,-6536.59,-26.3151,0.0011884999999999999,1.71112,10
4,1,6,4,-6536.05,-26.4763,0.00134813,1.95733,10
5,1,7,5,-6536.55,-26.6967,0.00126383,2.06803,10
6,1,8,6,-6535.61,-26.0122,0.000589766,1.8022599999999998,10
7,1,9,7,-6533.72,-26.326,0.0008891330000000001,1.8917700000000002,10
8,1,10,8,-6535.04,-26.4752,0.000598735,1.83348,10
9,1,11,9,-6536.82,-26.7763,0.000898103,1.98186,10
10,1,13,10,-6536.41,-26.311999999999998,0.00166544,1.9094099999999998,10
11,1,14,11,-6534.4,-25.9399,0.000598735,1.93755,10
12,1,15,12,-6533.71,-26.383000000000003,0.0008891330000000001,1.8525,10
13,1,16,13,-6535.12,-26.6231,0.00170923,1.8418299999999999,10
14,1,17,14,-6535.61,-25.9802,0.00195584,1.8624599999999998,10
15,1,18,15,-6536.6,-26.3021,0.000299368,1.7788400000000002,10
16,1,19,16,-6537.03,-26.3537,0.000299368,1.7558200000000002,10
17,1,20,17,-6536.88,-26.6564,0.0009734339999999999,1.87775,10
0,1,0,0,-6536.5,-19.6845,0.013203999999999999,0.8924610000000001,46
1,1,1,1,-6539.75,-20.6001,0.015200700000000001,1.11635,46
2,1,2,2,-6540.87,-21.1727,0.0149452,0.911375,46
3,1,9,3,-6540.38,-21.7263,0.0147131,0.8671709999999999,46
4,1,11,4,-6538.19,-21.8878,0.0120676,0.912417,46
5,1,13,5,-6538.24,-21.5425,0.010976600000000001,0.9132879999999999,46
6,1,14,6,-6538.1,-21.5368,0.0121137,0.96825,46
7,1,15,7,-6538.5,-21.805,0.012044200000000001,0.8967290000000001,46
8,1,16,8,-6539.57,-21.6213,0.011115700000000001,0.8835700000000001,46
9,1,17,9,-6540.98,-21.2603,0.012508400000000001,0.910175,46
10,1,19,10,-6542.72,-21.4923,0.013111700000000002,0.863122,46
0,1,0,0,-6522.95,-20.4647,0.0154733,1.24674,35
1,1,1,1,-6524.28,-21.0032,0.015359200000000002,1.11572,35
2,1,4,2,-6521.08,-21.5416,0.0152457,1.3719999999999999,35
3,1,5,3,-6527.3,-21.6282,0.0158373,1.34853,35
4,1,6,4,-6526.99,-21.6159,0.0170887,1.39904,35
5,1,7,5,-6527.71,-21.4399,0.0155868,1.37083,35
6,1,8,6,-6525.86,-21.412,0.0150634,1.36443,35
7,1,10,7,-6527.2,-21.2394,0.014107900000000001,1.33749,35
8,1,11,8,-6525.84,-20.7272,0.016284200000000002,1.43014,35
9,1,12,9,-6525.0,-21.0393,0.0139714,1.4951299999999998,35
10,1,13,10,-6527.81,-20.2347,0.016019,1.43042,35
11,1,14,11,-6528.64,-20.5274,0.0164059,1.27398,35
12,1,15,12,-6528.21,-19.8355,0.014722399999999998,1.35301,35
13,1,16,13,-6529.13,-19.8298,0.0150634,1.2172399999999999,35
14,1,17,14,-6539.82,-20.4139,0.013720900000000001,1.17135,35
15,1,18,15,-6539.83,-20.0771,0.0134933,1.16895,35
16,1,19,16,-6541.48,-20.3126,0.013857299999999998,1.14655,35
17,1,20,17,-6542.8,-20.0736,0.015655000000000002,1.28565,35
0,1,0,0,-6535.33,-26.4159,0.0005937280000000001,1.92045,24
1,1,1,1,-6535.38,-25.8043,0.0005937280000000001,1.7745,24
2,1,3,2,-6534.6,-26.4532,0.000970944,1.93745,24
3,1,4,3,-6537.82,-26.3544,0.00152226,1.99892,24
4,1,6,4,-6537.27,-26.8991,0.00175415,2.15932,24
5,1,7,5,-6534.86,-26.8497,0.000386246,1.8885299999999998,24
6,1,8,6,-6534.88,-26.9712,0.00137525,1.70107,24
7,1,9,7,-6532.34,-26.4023,0.000301379,1.60325,24
8,1,10,8,-6534.51,-26.5527,0.00137525,1.60394,24
9,1,11,9,-6535.28,-26.6933,0.00107387,1.72754,24
10,1,13,10,-6536.1,-26.4765,0.00176149,1.6956200000000001,24
11,1,14,11,-6537.69,-26.5756,0.00129038,1.64156,24
12,1,16,12,-6537.37,-26.5546,0.000989004,1.73615,24
13,1,17,13,-6538.32,-26.5818,0.000904137,1.74593,24
14,1,18,14,-6538.4,-26.6697,0.00188411,1.8953200000000001,24
15,1,20,15,-6538.46,-26.4794,0.000602758,1.72416,24
